id	rxn_src	dir	enz	protein_stoich	status	comments	MW (g/mmol)
RXN-GLCt_c_r_FWD-UNKNOWN	GLCt_c_r	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	no scRBA match or GPR in RT	
RXN-GLCt_c_r_REV-UNKNOWN	GLCt_c_r	REV	UNKNOWN	zeroCost	protStoichAsgnManual	no scRBA match or GPR in RT	
RXN-GLCt_c_v_FWD-rt7394	GLCt_c_v	FWD	rt7394	rt7394:1	protStoichAsgnAuto	 	48.11627000000001
RXN-GLCt_c_v_REV-rt7394	GLCt_c_v	REV	rt7394	rt7394:1	protStoichAsgnAuto	 	48.11627000000001
RXN-GLCtps_e_FWD-rt3525	GLCtps_e	FWD	rt3525	rt3525:1	protStoichAsgnAuto	 	61.57262
RXN-GLCtps_e_REV-rt3525	GLCtps_e	REV	rt3525	rt3525:1	protStoichAsgnAuto	 	61.57262
RXN-GLNS_c_FWD-rt3476	GLNS_c	FWD	rt3476	rt3476:8	protStoichAsgnAuto	 	320.68192
RXN-GLNTRS_c_FWD-rt5012	GLNTRS_c	FWD	rt5012	rt5012:1	protStoichAsgnAuto	 	92.71251000000002
RXN-GLNt_c_n_FWD-SPONT	GLNt_c_n	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-GLNt_c_n_REV-SPONT	GLNt_c_n	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-GLNtpa_v_FWD-rt7819	GLNtpa_v	FWD	rt7819	rt7819:1	protStoichAsgnAuto	 	79.55534
RXN-GLNtps_v_FWD-rt4375	GLNtps_v	FWD	rt4375	rt4375:1	protStoichAsgnAuto	 	86.01800999999999
RXN-GLU5K_c_FWD-rt6820	GLU5K_c	FWD	rt6820	rt6820:1	protStoichAsgnAuto	 	54.73251
RXN-GLUCYS_c_FWD-rt3639	GLUCYS_c	FWD	rt3639	rt3639:1	protStoichAsgnAuto	 	87.85931
RXN-GLUCYS_c_FWD-rt3654	GLUCYS_c	FWD	rt3654	rt3654:1	protStoichAsgnAuto	 	45.41313999999999
RXN-GLUDC_c_FWD-rt1066	GLUDC_c	FWD	rt1066	rt1066:1	protStoichAsgnAuto	 	45.32767
RXN-GLUDC_c_FWD-rt1067	GLUDC_c	FWD	rt1067	rt1067:1	protStoichAsgnAuto	 	64.01495
RXN-GLUDC_c_FWD-rt2354	GLUDC_c	FWD	rt2354	rt2354:1	protStoichAsgnAuto	 	63.542269999999995
RXN-GLUDxi_c_FWD-rt1488	GLUDxi_c	FWD	rt1488	rt1488:1	protStoichAsgnAuto	 	117.38395999999996
RXN-GLUDy_c_FWD-rt3880	GLUDy_c	FWD	rt3880	rt3880:6	protStoichAsgnAuto	 	289.30266000000006
RXN-GLUN_c_FWD-rt5611	GLUN_c	FWD	rt5611	rt5611:1	protStoichAsgnAuto	 	76.15433
RXN-GLUN_e_FWD-rt1675	GLUN_e	FWD	rt1675	rt1675:1	protStoichAsgnAuto	 	41.59515000000001
RXN-GLUN_e_FWD-rt5259	GLUN_e	FWD	rt5259	rt5259:1	protStoichAsgnAuto	 	40.8644
RXN-GLUPRT_c_FWD-rt6932	GLUPRT_c	FWD	rt6932	rt6932:1	protStoichAsgnAuto	 	61.73191
RXN-GLUR_c_FWD-rt4701	GLUR_c	FWD	rt4701	rt4701:1	protStoichAsgnAuto	 	36.40420999999999
RXN-GLUR_c_REV-rt4701	GLUR_c	REV	rt4701	rt4701:1	protStoichAsgnAuto	 	36.40420999999999
RXN-GLUSx_c_FWD-rt7345	GLUSx_c	FWD	rt7345	rt7345:1	protStoichAsgnAuto	 	239.22792999999996
RXN-GLUTCOADH_m_FWD-rt3621	GLUTCOADH_m	FWD	rt3621	rt3621:1	protStoichAsgnAuto	 	47.20855
RXN-GLUTCOADH_m_REV-rt3621	GLUTCOADH_m	REV	rt3621	rt3621:1	protStoichAsgnAuto	 	47.20855
RXN-GLUTRS_c_FWD-rt2385	GLUTRS_c	FWD	rt2385	rt2385:1	protStoichAsgnAuto	 	93.46198000000001
RXN-GLUTRS_m_FWD-rt6197	GLUTRS_m	FWD	rt6197	rt6197:1	protStoichAsgnAuto	 	65.07095999999999
RXN-GLUt_c_m_FWD-rt4150	GLUt_c_m	FWD	rt4150	rt4150:1	protStoichAsgnAuto	 	32.66314
RXN-GLUt_c_m_FWD-rt8431	GLUt_c_m	FWD	rt8431	rt8431:1	protStoichAsgnAuto	 	77.32712000000001
RXN-GLUt_c_n_FWD-SPONT	GLUt_c_n	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-GLUt_c_n_REV-SPONT	GLUt_c_n	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-GLUtps_e_FWD-rt0594	GLUtps_e	FWD	rt0594	rt0594:1	protStoichAsgnAuto	 	62.14363
RXN-GLUtps_e_FWD-rt5861	GLUtps_e	FWD	rt5861	rt5861:1	protStoichAsgnAuto	 	65.4859
RXN-GLUtps_e_REV-rt0594	GLUtps_e	REV	rt0594	rt0594:1	protStoichAsgnManual	 	62.14363
RXN-GLUtps_e_REV-rt5861	GLUtps_e	REV	rt5861	rt5861:1	protStoichAsgnManual	 	65.4859
RXN-GLUtps_v_FWD-rt0398	GLUtps_v	FWD	rt0398	rt0398:1	protStoichAsgnAuto	 	53.226119999999995
RXN-GLXt_c_e_FWD-UNKNOWN	GLXt_c_e	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.	
RXN-GLXt_c_e_REV-UNKNOWN	GLXt_c_e	REV	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.	
RXN-GLXt_c_x_FWD-SPONT	GLXt_c_x	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-GLXt_c_x_REV-SPONT	GLXt_c_x	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-GLYAT_c_FWD-UNKNOWN	GLYAT_c	FWD	UNKNOWN	zeroCost	protStoichAsgnAuto		
RXN-GLYC3Pt_c_l_FWD-SPONT	GLYC3Pt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-GLYC3Pt_c_l_REV-SPONT	GLYC3Pt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-GLYC3Pt_c_m_FWD-SPONT	GLYC3Pt_c_m	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-GLYC3Pt_c_m_REV-SPONT	GLYC3Pt_c_m	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-GLYC3Pt_c_rm_FWD-SPONT	GLYC3Pt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-GLYC3Pt_c_rm_REV-SPONT	GLYC3Pt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-GLYC3Pt_c_x_FWD-UNKNOWN	GLYC3Pt_c_x	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.	
RXN-GLYC3Pt_c_x_REV-UNKNOWN	GLYC3Pt_c_x	REV	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.	
RXN-GLYC3Pt_m_mm_FWD-SPONT	GLYC3Pt_m_mm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-GLYC3Pt_m_mm_REV-SPONT	GLYC3Pt_m_mm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-GLYCDy_c_FWD-rt3388	GLYCDy_c	FWD	rt3388	rt3388:1	protStoichAsgnAuto	 	36.07475000000001
RXN-GLYCK_c_FWD-rt1670	GLYCK_c	FWD	rt1670	rt1670:1	protStoichAsgnAuto	 	36.24060000000001
RXN-GLYCL_m_FWD-GCV123LPD1	GLYCL_m	FWD	GCV123LPD1	rt6816:1,rt4530:1,rt1672:1,rt1837:1	protStoichAsgnManual	Component of the glycine decarboxylase complex (GDC), which is composed of four proteins: P, T, L and H. | Component of the glycine decarboxylase complex (GDC), which is composed of four proteins: P, T, L and H. | LPD1 is a homodimer. Eukaryotic pyruvate dehydrogenase (PDH) complexes are organized as a core consisting of the oligomeric dihydrolipoamide acetyl-transferase (E2), around which are arranged multiple copies of pyruvate dehydrogenase (E1), dihydrolipoamide dehydrogenase (E3) and protein X (E3BP) bound by non-covalent bonds. LPD1 is a component of the glycine decarboxylase complex (GDC), which is composed of four proteins: P, T, L and H. | Component of the glycine decarboxylase complex (GDC), which is composed of four proteins: P, T, L and H.	233.73252999999997
RXN-GLYCL_m_REV-GCV123LPD1	GLYCL_m	REV	GCV123LPD1	rt6816:1,rt4530:1,rt1672:1,rt1837:1	protStoichAsgnManual	Component of the glycine decarboxylase complex (GDC), which is composed of four proteins: P, T, L and H. | Component of the glycine decarboxylase complex (GDC), which is composed of four proteins: P, T, L and H. | LPD1 is a homodimer. Eukaryotic pyruvate dehydrogenase (PDH) complexes are organized as a core consisting of the oligomeric dihydrolipoamide acetyl-transferase (E2), around which are arranged multiple copies of pyruvate dehydrogenase (E1), dihydrolipoamide dehydrogenase (E3) and protein X (E3BP) bound by non-covalent bonds. LPD1 is a component of the glycine decarboxylase complex (GDC), which is composed of four proteins: P, T, L and H. | Component of the glycine decarboxylase complex (GDC), which is composed of four proteins: P, T, L and H.	233.73252999999997
RXN-GLYCOGENt_c_v_FWD-SPONT	GLYCOGENt_c_v	FWD	SPONT	zeroCost	protStoichAsgnManual	 	
RXN-GLYCt_c_l_FWD-SPONT	GLYCt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-GLYCt_c_l_REV-SPONT	GLYCt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-GLYCt_c_m_FWD-UNKNOWN	GLYCt_c_m	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.	
RXN-GLYCtps_e_FWD-rt2336	GLYCtps_e	FWD	rt2336	rt2336:1	protStoichAsgnAuto	 	55.77284999999999
RXN-GLYCtps_e_REV-rt2336	GLYCtps_e	REV	rt2336	rt2336:1	protStoichAsgnAuto	 	55.77284999999999
RXN-GLYGS_c_FWD-rt12285634	GLYGS_c	FWD	rt12285634	rt1228:1,rt5634:1	protStoichAsgnManual	 	178.51175
RXN-GLYK_c_FWD-rt2654	GLYK_c	FWD	rt2654	rt2654:1	protStoichAsgnAuto	 	64.88282000000001
RXN-GLYOX_c_FWD-rt4673	GLYOX_c	FWD	rt4673	rt4673:1	protStoichAsgnAuto	 	28.262249999999998
RXN-GLYOX_m_FWD-rt5195	GLYOX_m	FWD	rt5195	rt5195:1	protStoichAsgnAuto	 	36.80449999999999
RXN-GLYTRS_c_FWD-rt7136	GLYTRS_c	FWD	rt7136	rt7136:1	protStoichAsgnAuto	 	82.07325999999999
RXN-GLYt_c_m_FWD-rt0066	GLYt_c_m	FWD	rt0066	rt0066:1	protStoichAsgnAuto	 	38.68195
RXN-GLYt_c_m_FWD-rt4150	GLYt_c_m	FWD	rt4150	rt4150:1	protStoichAsgnAuto	 	32.66314
RXN-GLYt_c_m_REV-rt0066	GLYt_c_m	REV	rt0066	rt0066:1	protStoichAsgnManual	 	38.68195
RXN-GLYt_c_m_REV-rt4150	GLYt_c_m	REV	rt4150	rt4150:1	protStoichAsgnManual	 	32.66314
RXN-GLYtps_e_FWD-rt0594	GLYtps_e	FWD	rt0594	rt0594:1	protStoichAsgnAuto	 	62.14363
RXN-GLYtps_e_FWD-rt4390	GLYtps_e	FWD	rt4390	rt4390:1	protStoichAsgnAuto	 	60.70221999999998
RXN-GLYtps_e_FWD-rt5861	GLYtps_e	FWD	rt5861	rt5861:1	protStoichAsgnAuto	 	65.4859
RXN-GLYtps_e_REV-rt0594	GLYtps_e	REV	rt0594	rt0594:1	protStoichAsgnManual	 	62.14363
RXN-GLYtps_e_REV-rt4390	GLYtps_e	REV	rt4390	rt4390:1	protStoichAsgnManual	 	60.70221999999998
RXN-GLYtps_e_REV-rt5861	GLYtps_e	REV	rt5861	rt5861:1	protStoichAsgnManual	 	65.4859
RXN-GMAND_c_FWD-rt2621	GMAND_c	FWD	rt2621	rt2621:1	protStoichAsgnAuto	 	44.87288
RXN-GMAND_c_FWD-rt3255	GMAND_c	FWD	rt3255	rt3255:1	protStoichAsgnAuto	 	45.10190000000001
RXN-GMPS2_c_FWD-rt7388	GMPS2_c	FWD	rt7388	rt7388:1	protStoichAsgnAuto	 	62.51164000000001
RXN-GND_c_FWD-rt2224	GND_c	FWD	rt2224	rt2224:1	protStoichAsgnAuto	 	63.32616
RXN-GND_c_FWD-rt6799	GND_c	FWD	rt6799	rt6799:2	protStoichAsgnAuto	 	108.86205999999999
RXN-GNK_c_FWD-rt8291	GNK_c	FWD	rt8291	rt8291:1	protStoichAsgnAuto	 	27.69321
RXN-GPIA10a_r_FWD-rt0563	GPIA10a_r	FWD	rt0563	rt0563:1	protStoichAsgnAuto	 	37.59323
RXN-GPIA10a_r_FWD-rt5724	GPIA10a_r	FWD	rt5724	rt5724:1	protStoichAsgnAuto	 	94.28157999999999
RXN-GPIA1_c_FWD-GPIA1CPLX1	GPIA1_c	FWD	GPIA1CPLX1	rt3458:1,rt5371:1,rt6785:1	protStoichAsgnManual	Only found info on which subunits are used - assume each is used once: https://www.ebi.ac.uk/interpro/entry/InterPro/IPR007720/ (also, iRhto1108's GPR suggests 6785 is optional but InterPro suggests rt5395 is since it's not GPI1/2/3; went with InterPro instead since I couldn't find support for this GPR)	159.92111
RXN-GPIA1_c_FWD-GPIA1CPLX2	GPIA1_c	FWD	GPIA1CPLX2	rt3458:1,rt5371:1,rt5395:1,rt6785:1	protStoichAsgnManual	Only found info on which subunits are used - assume each is used once: https://www.ebi.ac.uk/interpro/entry/InterPro/IPR007720/ (also, iRhto1108's GPR suggests 6785 is optional but InterPro suggests rt5395 is since it's not GPI1/2/3; went with InterPro instead since I couldn't find support for this GPR)	179.89319
RXN-GPIA2_c_FWD-rt1519	GPIA2_c	FWD	rt1519	rt1519:1	protStoichAsgnAuto	 	29.9611
RXN-GPIA3_c_r_FWD-rt3333	GPIA3_c_r	FWD	rt3333	rt3333:1	protStoichAsgnAuto	 	57.40559000000001
RXN-GPIA4_r_FWD-rt3077	GPIA4_r	FWD	rt3077	rt3077:1	protStoichAsgnAuto	 	49.50914
RXN-GPIA5_r_FWD-GPI14	GPIA5_r	FWD	GPI14	rt1537:2	protStoichAsgnManual	Used scRBA stoich. While accounting for different GPR via homo/heterodimer options	94.8196
RXN-GPIA5_r_FWD-MCD4GPI14	GPIA5_r	FWD	MCD4GPI14	rt1537:1,rt8421:1	protStoichAsgnManual	Used scRBA stoich. While accounting for different GPR via homo/heterodimer options	154.31485999999998
RXN-GPIA6_r_FWD-rt3077	GPIA6_r	FWD	rt3077	rt3077:1	protStoichAsgnAuto	 	49.50914
RXN-GPIA7_r_FWD-rt4593	GPIA7_r	FWD	rt4593	rt4593:1	protStoichAsgnAuto	 	68.28996999999998
RXN-GPIA8a_r_FWD-rt0237	GPIA8a_r	FWD	rt0237	rt0237:1	protStoichAsgnAuto	 	62.69933000000001
RXN-GPIA8b_r_FWD-rt0563	GPIA8b_r	FWD	rt0563	rt0563:1	protStoichAsgnAuto	 	37.59323
RXN-GPIA8b_r_FWD-rt4069	GPIA8b_r	FWD	rt4069	rt4069:1	protStoichAsgnAuto	 	122.82172000000003
RXN-GPIA9a_r_FWD-rt4069	GPIA9a_r	FWD	rt4069	rt4069:1	protStoichAsgnAuto	 	122.82172000000003
RXN-GRTT_c_FWD-rt4576	GRTT_c	FWD	rt4576	rt4576:1	protStoichAsgnAuto	 	40.51554
RXN-GSNK_c_FWD-UNKNOWN	GSNK_c	FWD	UNKNOWN	zeroCost	protStoichAsgnAuto		
RXN-GSNt_c_e_FWD-SPONT	GSNt_c_e	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-GSNt_c_m_FWD-SPONT	GSNt_c_m	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-GTHOXt_c_FWD-UNKNOWN	GTHOXt_c	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.	
RXN-GTHO_c_FWD-GLR1GRX1	GTHO_c	FWD	GLR1GRX1	rt8483:1,rt7114_c:1	protStoichAsgnManual	 	65.4902
RXN-GTHO_c_FWD-GLR1GRX2	GTHO_c	FWD	GLR1GRX2	rt8181:1,rt7114_c:1	protStoichAsgnManual	 	70.07074
RXN-GTHO_c_FWD-GLR1GRX3	GTHO_c	FWD	GLR1GRX3	rt0422_c:2,rt7114_c:1	protStoichAsgnManual	Homodimer. Heterodimer with FRA2.	111.64572000000001
RXN-GTHO_m_FWD-GLR1GRX5	GTHO_m	FWD	GLR1GRX5	rt0882:2,rt7114_m:1	protStoichAsgnManual	Homodimer (By similarity). Interacts with SSQ1 (PubMed:23615440). Interacts with BOL1 (PubMed:27532773).	89.88022000000001
RXN-GTHP_c_FWD-rt0211	GTHP_c	FWD	rt0211	rt0211:1	protStoichAsgnAuto	 	18.366539999999997
RXN-GTHP_c_FWD-rt2565	GTHP_c	FWD	rt2565	rt2565:1	protStoichAsgnAuto	 	25.18927
RXN-GTHP_c_FWD-rt8181	GTHP_c	FWD	rt8181	rt8181:1	protStoichAsgnAuto	 	16.043280000000003
RXN-GTHP_c_REV-rt0211	GTHP_c	REV	rt0211	rt0211:1	protStoichAsgnManual	 	18.366539999999997
RXN-GTHP_c_REV-rt2565	GTHP_c	REV	rt2565	rt2565:1	protStoichAsgnManual	 	25.18927
RXN-GTHP_c_REV-rt8181	GTHP_c	REV	rt8181	rt8181:1	protStoichAsgnManual	 	16.043280000000003
RXN-GTHP_m_FWD-rt0422_m	GTHP_m	FWD	rt0422_m	rt0422_m:1	protStoichAsgnAuto	 	28.809130000000003
RXN-GTHP_m_FWD-rt0882	GTHP_m	FWD	rt0882	rt0882:1	protStoichAsgnAuto	 	17.926379999999998
RXN-GTHP_m_REV-rt0422_m	GTHP_m	REV	rt0422_m	rt0422_m:1	protStoichAsgnManual	 	28.809130000000003
RXN-GTHP_m_REV-rt0882	GTHP_m	REV	rt0882	rt0882:1	protStoichAsgnManual	 	17.926379999999998
RXN-GTHRDt_c_e_FWD-rt5171	GTHRDt_c_e	FWD	rt5171	rt5171:1	protStoichAsgnAuto	 	84.93073999999997
RXN-GTHRDt_c_v_FWD-rt4896	GTHRDt_c_v	FWD	rt4896	rt4896:1	protStoichAsgnAuto	 	153.01222000000004
RXN-GTHRDt_c_v_REV-rt4896	GTHRDt_c_v	REV	rt4896	rt4896:1	protStoichAsgnAuto	 	153.01222000000004
RXN-GTHRDtabc_v_FWD-rt4896	GTHRDtabc_v	FWD	rt4896	rt4896:1	protStoichAsgnAuto	 	153.01222000000004
RXN-GTHS_c_FWD-rt1561	GTHS_c	FWD	rt1561	rt1561:1	protStoichAsgnAuto	 	59.06156999999998
RXN-GTMLT_c_FWD-rt1470	GTMLT_c	FWD	rt1470	rt1470:1	protStoichAsgnAuto	 	69.94453
RXN-GTPCII2_c_FWD-rt4183	GTPCII2_c	FWD	rt4183	rt4183:1	protStoichAsgnAuto	 	78.54637
RXN-GTPCI_c_FWD-rt1964	GTPCI_c	FWD	rt1964	rt1964:1	protStoichAsgnAuto	 	27.7256
RXN-GTPDPDP_c_FWD-rt1567	GTPDPDP_c	FWD	rt1567	rt1567:1	protStoichAsgnAuto	 	55.680769999999995
RXN-GTPDPDP_c_FWD-rt6258	GTPDPDP_c	FWD	rt6258	rt6258:1	protStoichAsgnAuto	 	62.31331999999999
RXN-GTPGDPtp_m_FWD-rt5389	GTPGDPtp_m	FWD	rt5389	rt5389:1	protStoichAsgnAuto	 	32.51204
RXN-GUAD_1_c_FWD-rt0682	GUAD_1_c	FWD	rt0682	rt0682:1	protStoichAsgnAuto	 	60.35586000000001
RXN-GUAD_1_c_FWD-rt1340	GUAD_1_c	FWD	rt1340	rt1340:1	protStoichAsgnAuto	 	53.40022
RXN-GUAD_1_c_FWD-rt3492	GUAD_1_c	FWD	rt3492	rt3492:1	protStoichAsgnAuto	 	23.96257
RXN-GUAPRT_c_FWD-rt4077	GUAPRT_c	FWD	rt4077	rt4077:1	protStoichAsgnAuto	 	25.49357
RXN-GUAPRT_c_FWD-rt7825	GUAPRT_c	FWD	rt7825	rt7825:1	protStoichAsgnAuto	 	20.21008
RXN-GUAt_c_m_FWD-SPONT	GUAt_c_m	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-GUAt_c_m_REV-SPONT	GUAt_c_m	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-GUAtps_e_FWD-rt6190	GUAtps_e	FWD	rt6190	rt6190:1	protStoichAsgnAuto	 	55.871550000000006
RXN-GUAtps_e_REV-rt6190	GUAtps_e	REV	rt6190	rt6190:1	protStoichAsgnAuto	 	55.871550000000006
RXN-H2O2t_c_n_FWD-SPONT	H2O2t_c_n	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2O2t_c_n_REV-SPONT	H2O2t_c_n	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_e_FWD-rt0646	H2Ot_c_e	FWD	rt0646	rt0646:1	protStoichAsgnAuto	 	48.44228
RXN-H2Ot_c_e_FWD-rt5618	H2Ot_c_e	FWD	rt5618	rt5618:1	protStoichAsgnAuto	 	44.39796
RXN-H2Ot_c_e_REV-rt0646	H2Ot_c_e	REV	rt0646	rt0646:1	protStoichAsgnManual	 	48.44228
RXN-H2Ot_c_e_REV-rt5618	H2Ot_c_e	REV	rt5618	rt5618:1	protStoichAsgnManual	 	44.39796
RXN-H2Ot_c_en_FWD-SPONT	H2Ot_c_en	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_en_REV-SPONT	H2Ot_c_en	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_g_FWD-SPONT	H2Ot_c_g	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_g_REV-SPONT	H2Ot_c_g	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_gm_FWD-SPONT	H2Ot_c_gm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_gm_REV-SPONT	H2Ot_c_gm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_l_FWD-SPONT	H2Ot_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_l_REV-SPONT	H2Ot_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_m_FWD-SPONT	H2Ot_c_m	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_m_REV-SPONT	H2Ot_c_m	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_mm_FWD-SPONT	H2Ot_c_mm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_mm_REV-SPONT	H2Ot_c_mm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_n_FWD-SPONT	H2Ot_c_n	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_n_REV-SPONT	H2Ot_c_n	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_r_FWD-SPONT	H2Ot_c_r	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_r_REV-SPONT	H2Ot_c_r	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_rm_FWD-SPONT	H2Ot_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_rm_REV-SPONT	H2Ot_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_v_FWD-SPONT	H2Ot_c_v	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_v_REV-SPONT	H2Ot_c_v	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_vm_FWD-SPONT	H2Ot_c_vm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_vm_REV-SPONT	H2Ot_c_vm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_x_FWD-SPONT	H2Ot_c_x	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-H2Ot_c_x_REV-SPONT	H2Ot_c_x	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-HACD100i_m_FWD-rt2835	HACD100i_m	FWD	rt2835	rt2835:1	protStoichAsgnAuto	 	35.54411
RXN-HACD100i_x_FWD-rt2994	HACD100i_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 	96.59713999999998
RXN-HACD100i_x_FWD-rt7916_x	HACD100i_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 	28.118539999999996
RXN-HACD101ei_x_FWD-rt2994	HACD101ei_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 	96.59713999999998
RXN-HACD101ei_x_FWD-rt7916_x	HACD101ei_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 	28.118539999999996
RXN-HACD120i_m_FWD-rt2835	HACD120i_m	FWD	rt2835	rt2835:1	protStoichAsgnAuto	 	35.54411
RXN-HACD120i_x_FWD-rt2994	HACD120i_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 	96.59713999999998
RXN-HACD120i_x_FWD-rt7916_x	HACD120i_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 	28.118539999999996
RXN-HACD121ai_m_FWD-rt2835	HACD121ai_m	FWD	rt2835	rt2835:1	protStoichAsgnAuto	 	35.54411
RXN-HACD121ai_x_FWD-rt2994	HACD121ai_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 	96.59713999999998
RXN-HACD121ai_x_FWD-rt7916_x	HACD121ai_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 	28.118539999999996
RXN-HACD121di_x_FWD-rt2994	HACD121di_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 	96.59713999999998
RXN-HACD121di_x_FWD-rt7916_x	HACD121di_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 	28.118539999999996
RXN-HACD122ei_x_FWD-rt2994	HACD122ei_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 	96.59713999999998
RXN-HACD122ei_x_FWD-rt7916_x	HACD122ei_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 	28.118539999999996
RXN-HACD140i_m_FWD-rt2835	HACD140i_m	FWD	rt2835	rt2835:1	protStoichAsgnAuto	 	35.54411
RXN-HACD140i_x_FWD-rt2994	HACD140i_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 	96.59713999999998
RXN-HACD140i_x_FWD-rt7916_x	HACD140i_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 	28.118539999999996
RXN-HACD141ai_m_FWD-rt2835	HACD141ai_m	FWD	rt2835	rt2835:1	protStoichAsgnAuto	 	35.54411
RXN-HACD141ai_x_FWD-rt2994	HACD141ai_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 	96.59713999999998
RXN-HACD141ai_x_FWD-rt7916_x	HACD141ai_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 	28.118539999999996
RXN-HACD141bi_m_FWD-rt2835	HACD141bi_m	FWD	rt2835	rt2835:1	protStoichAsgnAuto	 	35.54411
RXN-HACD141bi_x_FWD-rt2994	HACD141bi_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 	96.59713999999998
